Affy ID,x,Gene Symbol
210862_s_at,-0.047759895,
219018_s_at,-0.04776709,
205964_at,-0.047772158,
221007_s_at,-0.047779141,
210111_s_at,-0.047780777,
243520_x_at,-0.047781028,
243385_at,-0.047785604,
1562729_at,-0.047791022,
214154_s_at,-0.047808338,
204741_at,-0.047814085,
211967_at,-0.047816163,
225709_at,-0.047817607,
234937_x_at,-0.047820456,
1560955_at,-0.047821696,
204969_s_at,-0.047841712,
235972_at,-0.047844408,
200654_at,-0.047844736,
202020_s_at,-0.047847513,
225181_at,-0.047854784,
244186_at,-0.047860832,
215790_at,-0.047860879,
240647_at,-0.047866904,
226363_at,-0.047867243,
226494_at,-0.04786827,
1562459_at,-0.047872447,
208558_at,-0.047873527,
208374_s_at,-0.047875678,
204425_at,-0.047880038,
233797_s_at,-0.047885411,
1569596_at,-0.047885494,
210523_at,-0.047888313,
217621_at,-0.04789165,
232536_at,-0.047896515,
224987_at,-0.047900479,
233960_s_at,-0.047904774,
236411_at,-0.047908698,
203558_at,-0.047919645,
203377_s_at,-0.047920662,
220137_at,-0.047923603,
200000_s_at,-0.047940352,
1556873_at,-0.047950129,
1567015_at,-0.047956153,
239716_at,-0.047956163,
206654_s_at,-0.047962139,
207738_s_at,-0.047962543,
228177_at,-0.047963115,
236014_at,-0.047967725,
216998_s_at,-0.047968949,
1567250_at,-0.047969152,
231066_s_at,-0.047973275,
212053_at,-0.047973473,
1562540_at,-0.047975626,
217300_at,-0.047981372,
201781_s_at,-0.047983428,
220294_at,-0.047985367,
230710_at,-0.048003535,
1556309_s_at,-0.048005272,
208684_at,-0.048006506,
214552_s_at,-0.048017348,
206769_at,-0.048019394,
222119_s_at,-0.048021052,
1554793_at,-0.048025054,
218974_at,-0.048028196,
1557876_at,-0.048031999,
208841_s_at,-0.048037261,
206158_s_at,-0.048038909,
1554481_a_at,-0.048048787,
219979_s_at,-0.048060542,
231246_at,-0.04806457,
225596_at,-0.048065917,
244310_at,-0.048068013,
215381_at,-0.048073044,
204431_at,-0.048081903,
210588_x_at,-0.048084922,
244285_at,-0.048096192,
239824_s_at,-0.048098821,
236321_at,-0.048103055,
202562_s_at,-0.048103794,
201239_s_at,-0.048121148,
232478_at,-0.048125139,
1552548_at,-0.048129022,
241519_at,-0.04813524,
204632_at,-0.048137935,
209050_s_at,-0.048156397,
237433_at,-0.048162912,
211946_s_at,-0.048164757,
214879_x_at,-0.048165666,
240464_at,-0.048167509,
221943_x_at,-0.048169488,
226896_at,-0.048172159,
220932_at,-0.048181832,
216792_at,-0.048195318,
229235_at,-0.048204435,
212449_s_at,-0.048211235,
222459_at,-0.048215198,
222637_at,-0.048217003,
234740_at,-0.048217994,
1560099_at,-0.048229415,
234298_at,-0.048244426,
203367_at,-0.048244583,
236990_at,-0.048245042,
238150_at,-0.048248793,
221005_s_at,-0.04825843,
224235_at,-0.048259465,
207678_s_at,-0.048265237,
206150_at,-0.048265298,
208517_x_at,-0.048269934,
228483_s_at,-0.048279182,
201900_s_at,-0.048289069,
220952_s_at,-0.048291496,
1562992_at,-0.048299182,
232190_x_at,-0.048301877,
210647_x_at,-0.048310703,
220531_at,-0.048317963,
1564405_at,-0.048321602,
241537_at,-0.048333975,
240012_at,-0.048334694,
1560928_at,-0.048346378,
204927_at,-0.048358465,
1560449_at,-0.048359661,
203515_s_at,-0.048362179,
203208_s_at,-0.048365859,
241118_at,-0.048367819,
241279_at,-0.048369473,
207956_x_at,-0.048373466,
215156_at,-0.048396199,
1557315_a_at,-0.048406576,
240993_at,-0.048420194,
213155_at,-0.048447161,
1566832_at,-0.048450449,
211174_s_at,-0.04846597,
33323_r_at,-0.048466682,
244068_at,-0.048484285,
1569322_at,-0.048484603,
221427_s_at,-0.048487745,
235356_at,-0.048491785,
240859_at,-0.0484958,
209415_at,-0.048496484,
208309_s_at,-0.048497782,
208371_s_at,-0.04849944,
1565696_at,-0.048523309,
1569995_at,-0.048553883,
233194_at,-0.048554843,
201931_at,-0.048562354,
1564882_at,-0.048562822,
215539_at,-0.048563292,
244714_at,-0.048565989,
1556178_x_at,-0.048570652,
1563884_at,-0.048571413,
210173_at,-0.048571931,
244782_at,-0.048573197,
229111_at,-0.048573904,
204976_s_at,-0.048575765,
201268_at,-0.048597281,
216327_s_at,-0.048599623,
220161_s_at,-0.048606463,
227642_at,-0.048610357,
1554840_at,-0.048612394,
1565879_at,-0.048631671,
223117_s_at,-0.048633963,
241448_at,-0.048642281,
211942_x_at,-0.048642489,
223154_at,-0.048654231,
218615_s_at,-0.048662661,
216058_s_at,-0.048667517,
206347_at,-0.048668891,
204125_at,-0.048671724,
231479_at,-0.048679576,
1553274_a_at,-0.048682537,
1556964_s_at,-0.048687566,
223955_at,-0.048708489,
240086_at,-0.048708672,
1560228_at,-0.048722636,
1568903_at,-0.048738791,
236806_at,-0.048746753,
215572_at,-0.048751597,
237223_at,-0.048757351,
232713_at,-0.048759784,
1561560_at,-0.048763552,
201509_at,-0.04876412,
1556075_at,-0.048771927,
222403_at,-0.048774339,
237941_at,-0.04878029,
202299_s_at,-0.048781269,
238109_at,-0.048788284,
37020_at,-0.048831578,
1554830_a_at,-0.048833255,
236365_at,-0.048833781,
244569_at,-0.048837086,
1559313_at,-0.048839929,
223508_at,-0.048853925,
210077_s_at,-0.048877833,
228040_at,-0.048882294,
210669_at,-0.048895169,
203569_s_at,-0.048900705,
210661_at,-0.048920571,
228588_s_at,-0.048921678,
223396_at,-0.048923603,
1560971_a_at,-0.048935927,
222224_at,-0.048937458,
1557326_at,-0.048940458,
205336_at,-0.048952625,
220608_s_at,-0.048956039,
229218_at,-0.048959762,
223607_x_at,-0.048963399,
1562460_at,-0.048963474,
225754_at,-0.048964272,
242238_at,-0.048964587,
206440_at,-0.048966712,
205959_at,-0.048972194,
211514_at,-0.048989112,
227888_at,-0.048999179,
242957_at,-0.049000336,
244191_at,-0.049000908,
203511_s_at,-0.049011201,
212706_at,-0.049024243,
232579_at,-0.049033546,
220449_at,-0.049033703,
219130_at,-0.04903936,
220647_s_at,-0.049040383,
200705_s_at,-0.049040494,
216008_s_at,-0.049045987,
228424_at,-0.049049607,
213516_at,-0.049056765,
217773_s_at,-0.049057576,
237743_at,-0.049058461,
232923_at,-0.049058568,
1487_at,-0.04906501,
206853_s_at,-0.049068542,
225325_at,-0.049069397,
221008_s_at,-0.049074803,
226902_at,-0.049078403,
225970_at,-0.04908343,
221086_s_at,-0.049083504,
234712_at,-0.049088323,
1557848_at,-0.049098667,
204520_x_at,-0.049100582,
234880_x_at,-0.049100952,
241241_at,-0.04911822,
210037_s_at,-0.049122516,
241960_at,-0.049124213,
241258_at,-0.049137877,
1566727_at,-0.04913803,
243678_at,-0.049145151,
232006_at,-0.049150732,
227978_s_at,-0.049158286,
200685_at,-0.049167041,
234461_at,-0.049177361,
224714_at,-0.0491831,
214610_at,-0.049188862,
1555671_at,-0.049193521,
1561371_at,-0.049204389,
226298_at,-0.04921004,
210995_s_at,-0.049213519,
1555650_at,-0.049214096,
225412_at,-0.04922043,
207586_at,-0.049229915,
236904_x_at,-0.049250702,
225203_at,-0.049254274,
231293_at,-0.049258518,
1565906_at,-0.049259147,
204694_at,-0.049264349,
1561351_at,-0.04926793,
231185_at,-0.049283593,
222285_at,-0.049286662,
239193_at,-0.049289015,
243056_at,-0.049292528,
227864_s_at,-0.049303996,
230682_x_at,-0.049314299,
209503_s_at,-0.049319187,
243618_s_at,-0.049325584,
202535_at,-0.049330886,
222016_s_at,-0.049339437,
221538_s_at,-0.049340964,
221811_at,-0.049341772,
215935_at,-0.049347666,
207906_at,-0.049356248,
241902_at,-0.049357779,
223832_s_at,-0.049361563,
201498_at,-0.049366079,
204505_s_at,-0.049380429,
234474_x_at,-0.049385215,
226724_s_at,-0.049396296,
224323_s_at,-0.049396485,
210009_s_at,-0.049402231,
221286_s_at,-0.049404957,
228917_at,-0.049408534,
237478_at,-0.04941525,
224332_s_at,-0.049431072,
209483_s_at,-0.049441393,
1554252_a_at,-0.049441448,
1553567_s_at,-0.049455933,
230589_at,-0.049460172,
238994_at,-0.04946712,
235460_at,-0.049468352,
223282_at,-0.049491936,
219447_s_at,-0.049493261,
213194_at,-0.049496349,
203444_s_at,-0.049500013,
233640_x_at,-0.04951499,
244516_at,-0.04952879,
1557740_a_at,-0.049532442,
220701_at,-0.04953847,
1554176_a_at,-0.049542427,
217737_x_at,-0.04954749,
239907_at,-0.049563043,
233625_x_at,-0.049563162,
224199_at,-0.049565581,
217223_s_at,-0.049567302,
225539_at,-0.049569264,
211125_x_at,-0.049583816,
1557203_at,-0.049586659,
1557388_at,-0.049599299,
235056_at,-0.04960334,
217065_at,-0.049609493,
1563081_at,-0.049609549,
1566086_at,-0.049610402,
229318_at,-0.049613326,
238093_at,-0.049615134,
209659_s_at,-0.049616519,
1563143_at,-0.049616653,
209567_at,-0.049616833,
1562860_at,-0.049624356,
201362_at,-0.049634068,
240215_at,-0.04963875,
201583_s_at,-0.049647312,
1557735_at,-0.049648612,
241055_at,-0.049656205,
225208_s_at,-0.049659138,
220143_x_at,-0.049674003,
1557593_at,-0.049679691,
241254_at,-0.049686217,
223776_x_at,-0.049687073,
203497_at,-0.049701272,
233354_at,-0.049702275,
223702_x_at,-0.049702963,
243551_at,-0.049711231,
207426_s_at,-0.049723112,
219686_at,-0.049723871,
216816_at,-0.049728276,
223863_at,-0.049731976,
202751_at,-0.049734904,
213431_x_at,-0.049745145,
233403_x_at,-0.049756096,
241875_at,-0.049758466,
228492_at,-0.049765575,
216089_at,-0.049776771,
232489_at,-0.049779806,
1562590_at,-0.049785796,
209024_s_at,-0.049786463,
201035_s_at,-0.049794639,
225456_at,-0.049795469,
234634_at,-0.049805748,
242642_at,-0.049806786,
201218_at,-0.049817517,
213353_at,-0.049819675,
207457_s_at,-0.04981969,
237233_at,-0.04981981,
210183_x_at,-0.049833609,
240195_at,-0.049834881,
205510_s_at,-0.049846451,
1562121_at,-0.049849063,
216338_s_at,-0.0498494,
238250_at,-0.049852697,
218060_s_at,-0.049853672,
218576_s_at,-0.049857774,
216990_at,-0.049858779,
211117_x_at,-0.049871517,
211523_at,-0.049883526,
1566986_at,-0.049883832,
232215_x_at,-0.049886277,
243114_at,-0.049899249,
235796_at,-0.049899946,
232373_at,-0.049902243,
218833_at,-0.04990675,
224103_at,-0.049911453,
244542_at,-0.049915832,
206249_at,-0.049924644,
208289_s_at,-0.049926604,
213588_x_at,-0.049928651,
228646_at,-0.04993123,
238115_at,-0.049938959,
220264_s_at,-0.049940337,
209943_at,-0.049941953,
222599_s_at,-0.049949236,
205370_x_at,-0.049958396,
231088_at,-0.049963261,
235194_at,-0.049978332,
237836_at,-0.049984125,
1564309_at,-0.049996206,
201596_x_at,-0.049998091,
1552613_s_at,-0.049998695,
1555799_at,-0.050007573,
205974_at,-0.050016303,
218008_at,-0.050017426,
1566190_at,-0.050029057,
202002_at,-0.050032473,
215067_x_at,-0.050032736,
1553346_a_at,-0.05004145,
1553569_at,-0.050049087,
238932_at,-0.050055578,
209490_s_at,-0.050056633,
1553927_at,-0.050062867,
222683_at,-0.050065008,
232314_at,-0.050069709,
235998_at,-0.050078697,
213860_x_at,-0.050079953,
232274_at,-0.050080011,
220943_s_at,-0.050086802,
205527_s_at,-0.050087466,
216513_at,-0.050096812,
211476_at,-0.050103053,
244511_at,-0.050114182,
1569674_at,-0.050115329,
222030_at,-0.050115435,
226826_at,-0.05011693,
1569713_at,-0.050127032,
238876_at,-0.05012739,
1555816_at,-0.050129226,
205548_s_at,-0.050133105,
236057_at,-0.05013353,
200802_at,-0.05013386,
211643_x_at,-0.050139998,
203673_at,-0.050140412,
233871_at,-0.0501582,
233652_at,-0.050163945,
227426_at,-0.050183163,
233208_x_at,-0.050188169,
200915_x_at,-0.050191299,
1553715_s_at,-0.050193968,
209141_at,-0.050198921,
201869_s_at,-0.050210084,
1554316_at,-0.050217464,
241472_at,-0.050224227,
209085_x_at,-0.05022821,
201356_at,-0.050253701,
202853_s_at,-0.050261064,
243180_at,-0.050265133,
239934_x_at,-0.050268881,
232528_at,-0.0502752,
225155_at,-0.050275798,
1561424_at,-0.050280335,
1557641_at,-0.050282641,
232069_at,-0.050282823,
219664_s_at,-0.050285229,
238271_x_at,-0.050287209,
236413_at,-0.050294145,
1561069_at,-0.050311804,
244645_at,-0.050317884,
213514_s_at,-0.050319848,
1557007_a_at,-0.050324159,
219328_at,-0.050327055,
240970_x_at,-0.050329353,
208515_at,-0.050335389,
207367_at,-0.050338569,
203745_at,-0.050340963,
232320_at,-0.050342114,
232468_at,-0.050346188,
220561_at,-0.050346441,
242348_at,-0.050349041,
234917_at,-0.050350921,
1552889_a_at,-0.05035197,
1567591_at,-0.050352253,
207849_at,-0.050353159,
222467_s_at,-0.050354531,
225389_at,-0.050356351,
209928_s_at,-0.050357578,
224671_at,-0.050371678,
237069_s_at,-0.050372746,
207773_x_at,-0.050373913,
214042_s_at,-0.050377204,
214342_at,-0.050379976,
237874_at,-0.050384111,
1560373_a_at,-0.050385324,
218089_at,-0.050393331,
1564231_at,-0.050399155,
214887_at,-0.050402241,
212572_at,-0.050405257,
220745_at,-0.050410649,
229069_at,-0.050413914,
1556056_at,-0.050421243,
239630_at,-0.050421373,
214942_at,-0.050422582,
1559025_at,-0.050428271,
230739_at,-0.050442541,
240879_x_at,-0.050476928,
1561767_at,-0.050478467,
235336_at,-0.050481098,
217987_at,-0.050490488,
228412_at,-0.050498385,
213086_s_at,-0.050504278,
202055_at,-0.050514599,
242420_at,-0.050518621,
201363_s_at,-0.050519369,
209535_s_at,-0.050528212,
240291_at,-0.050536512,
241413_at,-0.050543861,
231825_x_at,-0.050550943,
237508_at,-0.050557632,
221678_at,-0.050558754,
225528_at,-0.050561321,
214797_s_at,-0.050562209,
1554196_at,-0.050570361,
220084_at,-0.050572367,
237815_at,-0.050577179,
242771_at,-0.050583801,
224656_s_at,-0.050585822,
243855_at,-0.050588025,
211999_at,-0.050592845,
207368_at,-0.050594064,
207065_at,-0.050596568,
1568248_x_at,-0.050599997,
213101_s_at,-0.05060176,
211428_at,-0.050612403,
221726_at,-0.050614428,
222800_at,-0.050617447,
212773_s_at,-0.050619093,
217883_at,-0.050621246,
1554889_at,-0.050622528,
1559437_at,-0.050629333,
36865_at,-0.050630299,
1553719_s_at,-0.050630319,
235869_at,-0.050630392,
220654_at,-0.050632099,
203008_x_at,-0.050635856,
210137_s_at,-0.050645914,
211787_s_at,-0.050647953,
222460_s_at,-0.050653639,
1569929_at,-0.050653668,
222627_at,-0.050660897,
215593_at,-0.050678401,
244603_at,-0.050679073,
212484_at,-0.050681483,
1561892_at,-0.050682859,
230770_at,-0.05068314,
203427_at,-0.050697261,
213391_at,-0.050707455,
1561997_at,-0.050721204,
202456_s_at,-0.050721415,
1563643_at,-0.050725702,
220675_s_at,-0.050729685,
219069_at,-0.050739145,
224080_at,-0.050740604,
209012_at,-0.050744814,
1559140_at,-0.050746918,
1570071_at,-0.050746969,
1561208_at,-0.050753598,
203453_at,-0.050756193,
1564932_at,-0.050763362,
217787_s_at,-0.05076948,
242132_x_at,-0.050771202,
243860_at,-0.050772724,
209181_s_at,-0.050783934,
213840_s_at,-0.050797731,
201080_at,-0.050798319,
1564819_at,-0.050799176,
202033_s_at,-0.050804827,
227694_at,-0.050805284,
1555367_at,-0.050810985,
1559304_at,-0.050821894,
209398_at,-0.050832669,
1570233_at,-0.050835484,
218839_at,-0.050838887,
1556507_at,-0.050844467,
229517_at,-0.050846474,
216275_at,-0.050849809,
236158_at,-0.050857603,
201424_s_at,-0.050860278,
209274_s_at,-0.050861633,
1559377_at,-0.050868036,
242491_at,-0.050870038,
240311_at,-0.05087096,
219137_s_at,-0.050871936,
244683_at,-0.050872008,
231757_at,-0.050875836,
225621_at,-0.05088657,
219132_at,-0.050895884,
214372_x_at,-0.050897018,
224608_s_at,-0.050905773,
233904_at,-0.050908903,
236135_at,-0.050909114,
234602_x_at,-0.050919334,
206019_at,-0.050924427,
224211_at,-0.050928595,
1555567_s_at,-0.050931142,
1557674_s_at,-0.050931816,
235431_s_at,-0.050933888,
243901_at,-0.050935086,
224557_x_at,-0.050938096,
1554978_at,-0.050938997,
1564459_at,-0.050940915,
207752_x_at,-0.050943067,
208807_s_at,-0.050947066,
1554292_a_at,-0.0509495,
217409_at,-0.050952807,
202480_s_at,-0.050954293,
219388_at,-0.050955444,
215365_at,-0.050956746,
228669_x_at,-0.050972286,
1569086_at,-0.050979174,
1564872_at,-0.050981818,
208980_s_at,-0.050982101,
205055_at,-0.050985618,
238413_at,-0.050986767,
215364_s_at,-0.050997864,
232429_at,-0.051005054,
210624_s_at,-0.051011462,
220828_s_at,-0.051021245,
210277_at,-0.051021451,
207551_s_at,-0.051050217,
240099_at,-0.051056099,
222488_s_at,-0.051057107,
217930_s_at,-0.051059556,
225591_at,-0.051076558,
211728_s_at,-0.051081817,
210608_s_at,-0.051092484,
205408_at,-0.051122302,
207263_x_at,-0.05114796,
1569954_at,-0.051148014,
1563426_a_at,-0.051150417,
242696_at,-0.051150634,
202922_at,-0.051165641,
215219_at,-0.051165752,
236753_at,-0.051184282,
1555997_s_at,-0.051196329,
206312_at,-0.051197658,
1561146_at,-0.051199967,
216507_at,-0.051200441,
1566881_at,-0.051206538,
205566_at,-0.051207574,
225580_at,-0.051208187,
213806_at,-0.051209977,
44822_s_at,-0.051212284,
240097_at,-0.051220958,
1568921_at,-0.051221691,
228130_at,-0.05122287,
214561_at,-0.051223248,
224615_x_at,-0.051226344,
210293_s_at,-0.051230823,
238225_at,-0.051242774,
239388_at,-0.051242775,
208356_x_at,-0.051245564,
1558670_at,-0.051247215,
1556899_at,-0.05125636,
201131_s_at,-0.051258602,
231911_at,-0.051265964,
240339_at,-0.051271749,
243617_at,-0.051276307,
238313_at,-0.051276864,
1568882_at,-0.051278324,
242838_at,-0.051280564,
200865_at,-0.051289269,
206092_x_at,-0.051294579,
236453_at,-0.051297089,
1555882_at,-0.05129714,
210410_s_at,-0.051300694,
217801_at,-0.05130451,
204910_s_at,-0.051305399,
217188_s_at,-0.051307761,
210864_x_at,-0.051310507,
241486_at,-0.051320417,
1570355_a_at,-0.051321485,
1553322_s_at,-0.051327961,
1570085_at,-0.051331996,
1558407_at,-0.05133398,
212996_s_at,-0.051337284,
240096_at,-0.051338156,
221654_s_at,-0.051353467,
220709_at,-0.051353481,
1556081_at,-0.051354294,
213701_at,-0.051360596,
221141_x_at,-0.051362033,
230604_at,-0.051363666,
241373_at,-0.051373119,
1569782_at,-0.051378649,
235423_at,-0.051381037,
1566969_at,-0.051382609,
238922_at,-0.051385111,
214828_s_at,-0.051387545,
219048_at,-0.051389732,
203722_at,-0.051390141,
210035_s_at,-0.051397082,
241388_at,-0.05139829,
239644_at,-0.051403306,
240157_at,-0.051403835,
217479_at,-0.051411919,
1569181_x_at,-0.051413777,
1566098_at,-0.051420828,
226861_at,-0.051424558,
1563563_at,-0.05142546,
1559611_at,-0.051436597,
209489_at,-0.051438429,
204302_s_at,-0.051451183,
1563009_at,-0.051456337,
1563668_at,-0.051458051,
1564295_at,-0.051461083,
220377_at,-0.051462165,
237208_at,-0.051465689,
244077_at,-0.051468469,
204643_s_at,-0.051469848,
207974_s_at,-0.051473849,
1562827_at,-0.051489504,
237564_at,-0.051491556,
202594_at,-0.051492052,
214886_s_at,-0.051492685,
225066_at,-0.051499265,
218698_at,-0.05150647,
238650_x_at,-0.051518786,
228539_at,-0.051532317,
232079_s_at,-0.051534333,
226823_at,-0.051536646,
233873_x_at,-0.051542191,
41387_r_at,-0.051542782,
1556972_at,-0.051543339,
220799_at,-0.051551385,
236177_s_at,-0.051558733,
235729_at,-0.051567404,
220837_at,-0.051569466,
240359_at,-0.051574267,
217744_s_at,-0.051599755,
217111_at,-0.051602062,
217396_at,-0.051609932,
1563670_at,-0.051613268,
206860_s_at,-0.051617152,
1555830_s_at,-0.051618594,
221445_at,-0.051624855,
216199_s_at,-0.051633951,
218376_s_at,-0.051640981,
222416_at,-0.051644071,
227454_at,-0.051650183,
1562656_at,-0.05165036,
233815_at,-0.05165382,
237662_at,-0.051660208,
240816_at,-0.051662617,
239173_at,-0.051663092,
216789_at,-0.051671088,
200971_s_at,-0.051671181,
237289_at,-0.051678744,
216276_s_at,-0.051679682,
1552804_a_at,-0.051685348,
223215_s_at,-0.051687264,
208260_at,-0.051689043,
77508_r_at,-0.051690341,
232649_at,-0.051690983,
244528_at,-0.051692318,
230500_at,-0.051694033,
1556388_a_at,-0.051694217,
232131_at,-0.051705611,
237343_at,-0.051714016,
221354_s_at,-0.051730347,
242159_at,-0.051737566,
230173_at,-0.051737798,
1561088_at,-0.051742349,
214645_at,-0.051743672,
223186_at,-0.051753442,
211543_s_at,-0.051753612,
204295_at,-0.051756312,
200032_s_at,-0.051758,
220215_at,-0.051774977,
225264_at,-0.051778485,
1555046_at,-0.051788045,
213708_s_at,-0.051789731,
1559142_at,-0.051790277,
203193_at,-0.051790916,
1557212_at,-0.051790995,
212191_x_at,-0.051802026,
234755_x_at,-0.051804046,
201784_s_at,-0.051805978,
1559030_a_at,-0.051807241,
225740_x_at,-0.051810032,
202327_s_at,-0.051813577,
236573_at,-0.051828264,
1570054_at,-0.051837353,
235599_at,-0.051840721,
200718_s_at,-0.051848701,
216113_at,-0.051860205,
231026_at,-0.051861732,
1553279_at,-0.05186175,
228114_x_at,-0.051871142,
213305_s_at,-0.051879176,
244632_at,-0.051896387,
222981_s_at,-0.051898604,
1560565_at,-0.051917073,
1554839_at,-0.051922201,
238111_at,-0.051937155,
1562739_at,-0.051939383,
210433_at,-0.05194,
220714_at,-0.051941459,
228369_at,-0.051944167,
203476_at,-0.051946058,
224264_x_at,-0.051946187,
1560352_at,-0.051964541,
1570227_at,-0.051966376,
223774_at,-0.051967282,
217964_at,-0.051971947,
241114_s_at,-0.051978907,
201602_s_at,-0.051992991,
212754_s_at,-0.051997536,
238128_at,-0.051998434,
203264_s_at,-0.052003739,
1564637_a_at,-0.052004128,
1562908_at,-0.052016935,
215952_s_at,-0.052032094,
1554303_at,-0.052038316,
212507_at,-0.052039157,
244642_at,-0.05203934,
242519_at,-0.052041588,
217399_s_at,-0.052045907,
1569819_at,-0.052049149,
206921_at,-0.052051242,
217344_at,-0.052051478,
232402_at,-0.052064839,
216897_s_at,-0.052075896,
224120_at,-0.052078227,
216438_s_at,-0.052083391,
1559641_at,-0.052084732,
208831_x_at,-0.052098153,
227087_at,-0.052099887,
205359_at,-0.05210149,
240253_at,-0.05210304,
210883_x_at,-0.052110347,
1552379_at,-0.052115106,
213366_x_at,-0.05213879,
1563477_at,-0.052148159,
244083_at,-0.052150019,
218161_s_at,-0.052153117,
207139_at,-0.052174473,
239036_at,-0.052174678,
216700_at,-0.052175289,
1565917_at,-0.052176803,
237555_at,-0.052180837,
209428_s_at,-0.052183728,
210835_s_at,-0.052183747,
230825_at,-0.052187223,
230544_at,-0.052193728,
240228_at,-0.052207307,
219943_s_at,-0.052213641,
223444_at,-0.052213911,
1553454_at,-0.052216017,
214525_x_at,-0.052219066,
229174_at,-0.052219911,
232496_at,-0.052224682,
202518_at,-0.05223356,
225906_at,-0.052234517,
1553871_at,-0.052253377,
230041_at,-0.052253627,
203672_x_at,-0.052256515,
1558975_at,-0.052265692,
40359_at,-0.05228675,
240605_at,-0.052294911,
1563327_a_at,-0.052295301,
202955_s_at,-0.052298998,
1558950_at,-0.052307342,
1570076_at,-0.052310289,
213105_s_at,-0.052311003,
224250_s_at,-0.052318576,
215183_at,-0.052334768,
230295_at,-0.052336972,
233857_s_at,-0.052338244,
206808_at,-0.052338932,
207644_at,-0.052344676,
226928_x_at,-0.052351246,
1555102_at,-0.052352625,
1552900_a_at,-0.052354915,
209439_s_at,-0.052365338,
203056_s_at,-0.05238296,
231206_at,-0.052383162,
211943_x_at,-0.052384062,
1552857_a_at,-0.052385932,
211938_at,-0.052394145,
1564209_at,-0.052396653,
209273_s_at,-0.052404889,
212161_at,-0.0524095,
234017_at,-0.052417227,
208882_s_at,-0.052421674,
227750_at,-0.052422213,
230591_at,-0.05242543,
1562349_at,-0.052433163,
201827_at,-0.052441535,
235314_at,-0.052443705,
211637_x_at,-0.052446311,
230611_at,-0.05245145,
207991_x_at,-0.052453869,
208453_s_at,-0.05245404,
244488_at,-0.052454303,
203083_at,-0.052459696,
1569743_at,-0.052461621,
215216_at,-0.052464373,
220786_s_at,-0.052466011,
213459_at,-0.052466786,
227772_at,-0.052479329,
234977_at,-0.052479781,
215761_at,-0.052486503,
231405_at,-0.052493549,
1553293_at,-0.052493739,
224926_at,-0.052498268,
231296_at,-0.052517661,
233497_at,-0.052524596,
225184_at,-0.052536368,
234019_at,-0.052538083,
213268_at,-0.052546041,
1567023_at,-0.052548455,
1569846_at,-0.052553067,
224537_at,-0.05256145,
1555991_s_at,-0.052561451,
213031_s_at,-0.052563413,
237410_x_at,-0.052564079,
211296_x_at,-0.052566556,
222058_at,-0.052570086,
216639_at,-0.052572903,
203250_at,-0.052574903,
214358_at,-0.052577069,
208715_at,-0.052578369,
1561562_at,-0.052578951,
215566_x_at,-0.052580157,
229856_s_at,-0.052597716,
236406_at,-0.052610197,
237784_at,-0.052613953,
233107_at,-0.052621751,
213324_at,-0.052629968,
241428_x_at,-0.052643304,
244351_at,-0.052645866,
217747_s_at,-0.05265025,
221484_at,-0.05265309,
1562086_at,-0.052661046,
223903_at,-0.052661209,
218283_at,-0.052678161,
219819_s_at,-0.052685337,
1564049_at,-0.052690336,
209756_s_at,-0.052691576,
1562864_at,-0.052704115,
211232_x_at,-0.052723906,
223015_at,-0.052748289,
213775_x_at,-0.052749947,
222980_at,-0.052757739,
213989_x_at,-0.052766048,
216812_at,-0.052784023,
224572_s_at,-0.052787613,
1560924_at,-0.052790489,
1554346_at,-0.05279316,
207654_x_at,-0.052795544,
233951_at,-0.05280075,
235614_at,-0.052801619,
208229_at,-0.052807024,
1552373_s_at,-0.052817035,
217694_at,-0.052819564,
229181_s_at,-0.052822871,
213680_at,-0.052824099,
219214_s_at,-0.052826957,
203555_at,-0.052830365,
243017_at,-0.052835586,
1554179_s_at,-0.052837082,
225402_at,-0.052838521,
238424_at,-0.052844165,
220338_at,-0.052846007,
226920_at,-0.052848289,
228129_at,-0.052848637,
1562820_at,-0.052849325,
1564713_a_at,-0.052850366,
243472_at,-0.052851025,
217818_s_at,-0.05285267,
1566709_at,-0.052856494,
240522_at,-0.052858767,
230032_at,-0.052867043,
214902_x_at,-0.05289088,
200081_s_at,-0.052891476,
218632_at,-0.052893246,
223061_at,-0.052913632,
215795_at,-0.052914388,
211185_s_at,-0.052916689,
236943_at,-0.052927108,
240679_at,-0.052931473,
204486_at,-0.052932554,
1564292_at,-0.052947266,
220822_at,-0.052949932,
208243_s_at,-0.052963764,
220477_s_at,-0.052977956,
1553890_s_at,-0.0529804,
228734_at,-0.052987048,
207982_at,-0.052989215,
215445_x_at,-0.052995793,
1569178_at,-0.052997422,
1570410_at,-0.052998257,
203781_at,-0.053002862,
1552322_at,-0.053004067,
1568812_at,-0.053013952,
225322_s_at,-0.05302946,
243358_at,-0.053030592,
231608_at,-0.053033127,
226966_at,-0.053033151,
205766_at,-0.053053913,
1558631_at,-0.053055859,
228207_at,-0.053059631,
1555775_a_at,-0.053069573,
201607_at,-0.053074596,
203151_at,-0.053079295,
234623_x_at,-0.053085738,
1559577_at,-0.053095743,
202925_s_at,-0.053096633,
203406_at,-0.053099032,
218262_at,-0.053104939,
207878_at,-0.053106327,
1568929_at,-0.053109801,
201894_s_at,-0.053116633,
222045_s_at,-0.053120657,
202571_s_at,-0.053128935,
237427_at,-0.053132951,
216443_at,-0.053135969,
218992_at,-0.053138475,
